acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,location
1.120050073,9.021000862,6.100050449,0.07369999588,0.9271624684,0.7855374813,3.243750095,-7.537500381,-25.57500076,A201
0.7750500441,7.996050358,4.501049995,-0.08483749628,0.1959374994,0.01471249945,15.18750095,-11.25,-20.56875038,A201
0.286950022,9.30795002,2.499000072,-0.05939999968,0.07851249725,0.0251624994,-9.09375,-20.86875153,16.72500038,A201
1.053000093,8.608950615,2.977950096,0.1270499974,0.1094499975,0.01553750038,-8.643750191,-19.01250076,19.125,A201
-9.835050583,2.929950237,5.650050163,-0.5830000043,-0.1121999994,-0.4201999903,25.57500076,-6.243750095,-0.09375,A201
1.714050055,8.638050079,3.514050245,-0.1527625024,0.2043250054,0.1230624989,-12.78750038,-20.68125153,15.95625019,A201
-0.1620000005,7.929000378,5.200050354,0.3115749955,-0.1733874977,-0.3037374914,-0.7312500477,-23.70000076,14.32500076,A201
0.2290500104,9.403950691,2.536950111,-0.04001250118,0.07672499865,0.03299999982,-9.1875,-21.28125,18.05625153,A201
0.1909500062,9.883050919,1.579950094,-0.09267500043,0.004674999975,0.2121624947,-8.550000191,-19.23750114,18.91875076,A201
0.3250500262,7.690050602,5.410950184,-0.1165999994,0.1399749964,0.2059749961,-13.55625057,-20.90625,14.88750076,A201
1.254000068,9.280050278,5.074950218,-0.1615625024,-0.4908750057,0.3139125109,-17.0625,-6.768750191,-22.53750038,A201
1.885950089,7.527000427,4.750050068,-0.04729999974,0.6132500172,0.5032500029,17.40000153,-7.500000477,-17.85000038,A201
-0.7180500627,6.559950352,7.690050602,-0.2415875047,0.1350249946,0.4769875109,18.52500153,-20.08125114,1.687500119,A201
-2.287950039,2.059050083,9.691950798,-0.374137491,-0.4355999827,-0.1535875052,24.90000153,-7.293750286,0.8250000477,A201
3.5239501,10.80300045,4.386000156,0.6920375228,-0.3486999869,0.2554749846,-13.89375019,-5.043750286,-24.86250114,A201
-1.407000065,10.84995079,1.398000121,0.1046374962,0.0257124994,-0.1299374998,-6.693750381,-18.69375038,18.88125038,A201
-1.435950041,10.98405075,1.254000068,0.1156374961,0.05486249924,-0.1507000029,-6.506250381,-18.24375153,19.95000076,A201
-1.599000096,4.98900032,10.19895077,0.01457499992,0.3898124993,-0.3953124881,22.44375038,-12.90000057,-1.593750119,A201
0.5359500051,8.935050011,1.819050074,0.1143999994,-0.06613750011,0.03478749841,-7.162500381,-19.36875153,17.51250076,A201
-0.4399500191,7.920000553,4.798050404,-0.2331999987,0.6792500019,0.3847250044,20.83125114,-12.45000076,-10.61250019,A201
-0.6790500283,9.901950836,2.154000044,0.1632124931,0.01732499897,-0.01746249944,-7.068750381,-19.25625038,17.71875,A201
-0.6600000262,8.763000488,3.304050207,-0.2094125003,0.05719999969,0.04069999978,-10.40625,-23.40000153,13.50000095,A201
1.60800004,9.193950653,4.030950069,0.09129999578,0.08868750185,-0.1313125044,12.07500076,-10.05000019,-23.86875153,A201
0.6510000229,8.964000702,5.344050407,0.3390749991,0.001512499992,0.1986874938,-8.325000763,-19.51875114,15.78750038,A201
0.7369500399,7.968000412,4.434000015,-0.08483749628,0.1959374994,0.01471249945,15.18750095,-11.25,-20.56875038,A201
1.20600009,8.206950188,5.190000057,-0.1123374999,-0.1266375035,0.06448750198,-8.71875,-25.65000153,15.37500095,A201
-0.4399500191,8.206950188,4.290000439,-0.4332624972,0.1832875013,-0.1776500046,-7.162500381,-21.09375,20.71875,A201
1.138950109,10.96500015,3.850050211,0.07383749634,0.02131249942,-0.1784749925,14.11875057,-11.15625,-21.20625114,A201
2.355000019,8.704950333,3.31305027,-0.02832499892,0.2586374879,0.1964875013,-15.01875019,-19.89375114,12.24375057,A201
1.647000074,8.590050697,2.853000164,-0.188924998,-0.3718000054,0.0910250023,-7.743750095,-25.31250191,16.76250076,A201
-0.4590000212,8.284049988,5.640000343,0.4841375053,-0.1238875017,0.06971249729,-2.512500048,-22.57500076,16.23750114,A201
0.4399500191,8.896950722,2.892000198,0.3102000058,0.01099999994,0.2293500006,-8.418750763,-19.27500153,16.85625076,A201
-0.9859500527,8.513999939,5.133000374,0.3158375025,0.2370499969,0.07466249913,-4.087500095,-5.756250381,-24.88125038,A201
-0.5740500093,7.881000519,4.672950268,0.4398624897,0.3405874968,0.2387000024,-9.168750763,-21.11250114,15.86250019,A201
5.515950203,8.475000381,5.755050182,-0.180399999,0.01402499992,-0.01567500085,-9.487500191,-25.98750114,14.53125095,A201
0.9280500412,9.787050247,4.279950142,-0.01457499992,0.386787504,0.1061500013,-15.69375038,-20.625,12.93750095,A201
-1.20600009,9.663000107,3.781950235,0.472725004,0.02612499893,0.1542750001,-5.0625,-22.06875038,15.01875019,A201
0.8520000577,5.746050358,8.686050415,-0.06998749822,-0.3091000021,0.5545374751,21.09375,-15.58125019,2.4375,A201
-0.5170500278,10.77405071,1.015050054,0.2232999951,0.1208624989,-0.03355000168,-9.150000572,-18.82500076,22.78125,A201
-1.896000147,7.326000214,6.225000381,0.6126999855,0.1533125043,-1.147162437,4.518750191,-28.20000076,11.45625019,A201
-0.5170500278,7.909950256,4.615950108,0.4398624897,0.3405874968,0.2387000024,-9.168750763,-21.11250114,15.86250019,A201
-0.7750500441,7.70895052,5.037000179,0.1262249947,-0.07548750192,-1.149912477,-5.4375,-6.393750191,-23.75625038,A201
3.304050207,10.72605038,3.55305028,-0.009899999946,0.1670625061,0.07067500055,12.67500019,-11.94375038,-22.57500076,A201
-3.5239501,5.209050179,5.047050476,0.5598999858,0.1299374998,-1.235574961,5.568750381,-27.63750076,13.27500057,A201
-0.1140000075,8.092050552,4.980000019,-0.2072124928,0.7464874983,0.2842124999,21.22500038,-12.86250019,-10.05000019,A201
1.684950113,8.925000191,-1.743000031,0.6080250144,0.1495999992,0.5579749942,-5.400000095,-15.80625057,-23.64375114,A201
-0.2770500183,8.964000702,2.346000195,-0.184937492,0.06201250106,-0.2343000025,-6.693750381,-19.78125,22.5,A201
-0.1909500062,10.4959507,1.896000147,-0.04578749835,0.02777500078,0.1744875014,-8.25,-19.01250076,18.80625153,A201
0.2290500104,10.19895077,1.561050057,-0.05183750018,0.08139999956,0.03258749843,-9.1875,-20.75625038,17.15625,A201
-0.3060000241,9.988050461,3.802050114,0.09336250275,0.1941500008,-0.06132499874,11.49375057,-10.29375076,-24.60000038,A201
1.101000071,7.920000553,0.1050000042,-0.2314125001,-0.215049997,-0.06902500242,-7.575000286,-19.89375114,21.86250114,A201
4.338000298,3.562050104,5.391000271,0.01636249945,-0.2282499969,0.01581249945,-2.568750143,-29.25000191,7.968750477,A201
-0.6790500283,8.723999977,8.016000748,-0.3817000091,-0.6010124683,0.2143625021,-16.48125076,-5.737500191,-23.79375076,A201
-1.101000071,8.734050751,1.446000099,0.2828375101,0.6154500246,0.3755125105,5.418750286,-9.46875,-25.61250114,A201
0.7080000043,9.567000389,3.877950191,-0.0002749999985,0.0298375003,-0.06256250292,13.74375057,-11.10000038,-22.72500038,A201
1.963050127,8.590050697,4.108050346,-0.3302749991,-0.4364250004,0.2012999952,-8.043750763,-25.65000153,15.48750019,A201
-0.2580000162,9.979050636,3.850050211,0.1068374962,0.206249997,-0.04069999978,11.49375057,-10.57500076,-23.60625076,A201
0.6120000482,8.217000008,6.27300024,-0.1689874977,0.7508875132,0.660962522,19.03125,-7.031250477,-16.25625038,A201
0.9859500527,9.318000793,1.743000031,-0.04812499881,0.07521250099,-0.07919999957,-9.693750381,-19.95000076,19.59375,A201
2.029950142,9.634050369,3.55305028,-0.01113750041,0.2835249901,0.01031249948,-12.41250038,-19.80000114,17.32500076,A201
0.5070000291,9.088050842,2.038950205,0.02254999988,0.1748999953,0.1736624986,12.97500038,-11.53125,-23.45625114,A201
-0.756000042,10.08405018,2.011049986,0.03066249937,0.1656875014,-0.1018875018,11.79375076,-10.36875057,-24.16875076,A201
-1.483950019,3.687000275,11.53005028,-0.184937492,-0.1964875013,0.128975004,22.65000153,-14.30625057,2.475000143,A201
-3.619950056,5.679000378,10.33305073,0.07686249912,-0.5009124875,-0.3122625053,4.143750191,-27.30000114,4.725000381,A201
0.861000061,9.280050278,-0.5359500051,-0.08153750002,0.06888750196,0.2199999988,-11.96250057,-18.75,21.28125,A201
0.5650500059,9.960000038,1.656000137,-0.01553750038,-0.2089999914,0.02296249941,-7.556250095,-20.47500038,19.72500038,A201
-0.3250500262,8.619000435,3.418950081,-0.2803624868,0.04619999975,-0.2219250053,-6.787500381,-20.00625038,21.63750076,A201
0.3439500034,9.481050491,1.264050007,0.06751249731,-0.0808499977,-0.01347499993,-8.831250191,-20.10000038,22.51875114,A201
-1.101000071,6.655950546,10.24695015,0.2070749998,-0.07067500055,-0.167475,22.51875114,-11.26875019,-0.6937500238,A201
0.04695000127,9.931050301,2.632950068,0.8129000068,-0.0438624993,0.2220624983,18.52500153,-13.70625019,5.925000191,A201
0.9480000734,9.24105072,4.309050083,0.07369999588,0.9271624684,0.7855374813,3.956250191,-8.493750572,-24.90000153,A201
1.57005012,8.734050751,-2.029950142,-0.1215500012,0.2468124926,0.5058624744,-4.931250095,-14.75625038,-24.67500114,A201
-0.5929500461,9.376049995,3.007050037,0.04509999976,-0.01017499994,-0.1458874941,-6.468750477,-20.11875153,17.4375,A201
1.004999995,8.667000771,4.204050064,0.2934249938,0.365474999,0.6243875027,-2.212500095,-5.456250191,-25.66875076,A201
-1.168050051,7.459950447,4.624950409,0.02969999984,-0.2083124965,-0.4679124951,1.3125,-23.90625,14.10000038,A201
0.08595000207,8.254950523,3.208050251,0.3048374951,0.4049375057,0.2569875121,-10.55625057,-19.74375153,15.37500095,A201
1.551000118,8.791049957,4.290000439,0.1652749926,-0.01416249946,0.1788875014,-11.47500038,-19.5,21.0,A201
0.1720500141,8.638050079,0.1050000042,1.060950041,-0.08249999583,0.3830749989,-7.875000477,-12.50625038,-24.54375076,A201
0.1339500099,10.04595089,1.417050123,-0.04468749836,0.07466249913,0.03781250119,-9.768750191,-20.98125076,16.83750153,A201
0.9859500527,9.901950836,2.461050034,0.4265249968,0.3711124957,0.3712500036,-10.38750076,-18.84375,16.96875,A201
0.1720500141,9.778050423,2.901000023,0.04771250114,0.07012499869,-0.2310000062,-6.206250191,-20.10000038,22.51875114,A201
-2.901000023,8.809950829,9.079050064,-0.09350000322,-0.2696374953,0.0868999958,-8.925000191,-27.82500076,5.362500191,A201
-2.422950029,5.353050232,6.790050507,-0.1728374958,0.01801249944,0.08098749816,23.00625038,-17.90625,-1.256250024,A201
-3.792000294,5.716950417,9.538050652,-0.2213750035,0.4070000052,-0.1827374995,-3.468750238,-24.97500038,18.9375,A201
2.959050179,10.36200047,1.531950116,0.9395374656,-0.184937492,0.7253124714,-9.675000191,-22.5,19.81875038,A201
1.503000021,9.213000298,-2.116050005,0.7222874761,0.1251250058,0.549175024,-5.700000286,-15.58125019,-24.07500076,A201
-0.1140000075,10.09395027,1.579950094,-0.08346249908,0.007837500423,0.2063875049,-8.34375,-19.14375114,18.26250076,A201
1.828950047,8.715000153,3.466050148,0.1835625023,0.04289999977,0.05389999971,-10.89375019,-19.38750076,20.86875153,A201
0.8419500589,5.602050304,8.667000771,-0.1412124932,-0.2771999836,0.5273125172,21.58125114,-15.24375057,3.393750191,A201
-2.691000223,7.345050335,5.133000374,0.001649999991,-0.227699995,-1.82159996,-4.087500095,-6.675000191,-22.6875,A201
-1.84800005,6.415950298,6.463950157,-0.4138749838,0.5007749796,-0.2782999873,-4.875,-23.55000114,20.0625,A201
-4.051050186,6.732000351,7.326000214,-0.6967124939,-0.5769500136,-0.5601750016,-12.95625019,-6.825000286,-25.27500153,A201
0.3540000021,9.10695076,5.707050323,0.07095000148,0.03836249933,-0.1507000029,14.79375076,-10.95000076,-21.33750153,A201
1.330950022,9.031050682,5.659950256,0.03959999979,0.5995000005,0.3438875079,13.93125057,-17.10000038,-3.956250191,A201
-1.599000096,6.742050171,8.12100029,-0.4796000123,0.1440999955,0.4844124913,20.00625038,-20.11875153,0.375,A201
-0.06705000252,8.686050415,2.997000217,0.05004999787,0.1194875017,-0.02639999986,12.75000095,-9.9375,-23.75625038,A201
2.287950039,8.494050026,7.345050335,0.3313750029,-0.2224749923,0.0503249988,-2.587500095,-29.62500191,10.70625019,A201
-0.8419500589,8.350950241,3.916950226,-0.3206500113,0.07590000331,0.04867500067,-10.25625038,-26.64375114,14.13750076,A201
2.068050146,8.868000031,5.113950253,-0.2127124965,-0.3385249972,0.116187498,-7.837500095,-25.21875191,15.67500019,A201
-4.242000103,5.851050377,8.466000557,-0.2307250053,0.141762495,-0.2605625093,22.44375038,-13.70625019,0.4875000119,A201
0.03795000166,8.791049957,5.085000038,-0.1348875016,0.7953000069,0.2737624943,20.94375038,-14.19375038,-7.706250191,A201
0.06705000252,8.494050026,5.430000305,-0.06723749638,0.8168874979,0.4581499994,15.67500019,-16.66875076,-3.225000143,A201
-4.59705019,3.687000275,11.00400066,-0.1163249984,-0.5252500176,-0.4798749983,-5.381250381,-4.125,-22.46250153,A201
6.78000021,4.663950443,12.84195042,0.6771875024,-0.9113500118,-1.236812472,-3.900000095,3.525000095,-24.03750038,A201
-0.9280500412,6.568950176,3.840000153,-0.07411249727,-0.1636250019,-0.5443624854,2.100000143,-23.8125,13.55625057,A201
-1.291950107,6.349050522,8.676000595,-0.2050125003,0.1359875053,-0.3546124995,23.28750038,-10.51875019,-0.4125000238,A201
-1.992000103,7.240050316,5.59305048,-0.7057874799,-0.5993624926,-0.563062489,-14.41875076,-6.918750286,-24.60000038,A201
-0.4590000212,9.394950867,2.173950195,-0.02227500081,-0.1425874978,-0.04028749838,-5.700000286,-19.72500038,20.11875153,A201
0.07605000585,9.86400032,3.12195015,0.08153750002,0.06173750013,-0.2212374955,-6.206250191,-19.55625153,22.81875038,A201
0.2770500183,7.84305048,3.399000168,-0.1131625026,0.223437503,0.04455000162,16.61250114,-10.91250038,-18.88125038,A201
0.46905002,9.931050301,4.060050011,0.1256749928,0.115912497,0.1128875017,13.44375038,-11.51250076,-22.16250038,A201
0.05700000376,5.880000114,8.925000191,-0.0257124994,-0.2682625055,-0.1735250056,0.7687500119,-30.00000191,7.443750381,A201
-0.5929500461,9.376049995,3.007050037,0.04509999976,-0.01017499994,-0.1458874941,-6.468750477,-20.11875153,17.4375,A201
-1.599000096,6.742050171,8.12100029,-0.4796000123,0.1440999955,0.4844124913,20.00625038,-20.11875153,0.375,A201
-0.2580000162,8.848950386,3.676950216,-0.01952499896,0.1717374921,0.1399749964,12.56250095,-10.78125,-23.0625,A201
0.7750500441,8.197950363,3.102000237,-0.00742499996,0.1572999954,0.1126125008,-12.67500019,-18.20625114,21.69375038,A201
1.216050029,7.939050198,0.9960000515,-0.1882375032,-0.2260500044,-0.06049999967,-7.368750095,-19.36875153,21.82500076,A201
0.5070000291,9.931050301,2.662050009,0.4626874924,0.3173500001,0.3753750026,-10.27500057,-18.95625114,16.85625076,A201
-0.1240500063,8.17800045,1.752000093,0.05871250108,0.5116375089,0.2600125074,11.21250057,-10.23750019,-24.58125114,A201
-1.339950085,10.77405071,1.004999995,0.2351250052,0.1392875016,-0.03877500072,-9.918750763,-19.35000038,22.27500153,A201
0.9960000515,9.883050919,2.527950048,0.4265249968,0.3711124957,0.3712500036,-10.38750076,-18.84375,16.96875,A201
0.6220500469,8.695950508,1.513050079,0.2574000061,0.6048625112,0.4140124917,5.925000191,-9.356250763,-25.50000191,A201
1.264050007,8.629050255,3.025950193,0.1854874939,0.1297999918,0.02791249938,-8.925000191,-19.33125114,19.36875153,A201
-3.150000095,3.811050177,9.0499506,-0.3537875116,-0.2953499854,-0.1636250019,24.33750153,-7.875000477,-1.087500095,A201
