acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,location
-1.67595005,5.784000397,7.738050461,0.1271875054,0.107662499,-0.1355749965,-11.66250038,-18.45000076,-4.162500381,archivo_gestion_documental
-2.202000141,3.802050114,12.62205029,0.1981374919,0.3610749841,0.08978749812,-21.20625114,-6.0,-20.30625153,archivo_gestion_documental
-0.7369500399,4.576950073,6.78000021,-0.0257124994,0.06957499683,-0.2331999987,-12.05625057,-18.31875038,-3.187500238,archivo_gestion_documental
-1.350000024,4.146000385,8.878050804,0.06943749636,-0.003987499978,-0.150425002,-12.26250076,-17.88750076,-3.318750143,archivo_gestion_documental
-0.4780500233,7.507950306,10.95600033,0.3427875042,-0.05417500064,-0.1553750038,-19.03125,-12.37500095,-8.962500572,archivo_gestion_documental
-0.2100000083,5.277000427,8.830050468,0.06228749827,-0.01416249946,0.0859375,-13.91250038,-17.32500076,-5.831250191,archivo_gestion_documental
1.54095006,3.543000221,10.4959507,-0.05953750014,-0.0316249989,-0.1930499971,-17.66250038,-14.23125076,-5.850000381,archivo_gestion_documental
0.5449500084,6.84705019,7.6039505,0.0937749967,0.1315875053,0.163350001,-19.36875153,-11.66250038,-5.625,archivo_gestion_documental
-0.3250500262,5.803050041,5.812950134,0.292737484,-0.2498375028,-0.1104125008,-20.10000038,-13.65000057,-8.887500763,archivo_gestion_documental
-0.4110000134,4.394999981,6.865950108,-0.04069999978,-0.3320625126,-0.172012493,-10.20000076,-18.9375,-1.968750119,archivo_gestion_documental
2.049000025,5.323950291,9.86400032,0.01402499992,0.01072499994,0.201849997,-19.14375114,-12.11250019,-6.806250095,archivo_gestion_documental
-0.3250500262,7.18200016,8.389050484,0.3860999942,-0.08579999954,-0.1185249984,-19.80000114,-14.04375076,-6.806250095,archivo_gestion_documental
2.086950064,4.041000366,10.87005043,-0.02076249942,-0.02034999989,0.2260500044,-12.76875019,-16.91250038,-2.043750048,archivo_gestion_documental
-2.691000223,3.045000076,7.297050476,0.06008749828,0.07218749821,0.1033999994,-23.8125,-10.70625019,-14.98125076,archivo_gestion_documental
0.756000042,5.238000393,7.33605051,-0.07479999959,-0.0192499999,0.08195000142,-19.44375038,-12.22500038,-7.012500286,archivo_gestion_documental
-0.6889500618,4.576950073,7.048050404,-0.03712499887,0.07356250286,-0.2414499968,-12.54375076,-18.33750153,-3.618750095,archivo_gestion_documental
-1.090950012,6.483000278,9.433050156,0.2257750034,0.2077624947,-0.06118749827,-11.17500019,-18.20625114,-3.412500143,archivo_gestion_documental
-0.009000000544,4.644000053,10.52505016,-0.03024999984,-0.2369125038,-0.1423124969,-9.712500572,-18.54375076,-3.393750191,archivo_gestion_documental
-0.7849500179,4.510050297,7.537050247,-0.02488750033,0.04826249927,-0.2380124927,-11.77500057,-18.11250114,-3.206250191,archivo_gestion_documental
0.268050015,5.257050037,10.37205029,0.0251624994,0.0420750007,0.2182125002,-12.97500038,-16.29375076,-2.850000143,archivo_gestion_documental
0.5929500461,6.684000492,7.354950428,0.1447875053,-0.1777874976,0.05719999969,-19.05000114,-12.75000095,-6.675000191,archivo_gestion_documental
1.004999995,4.222949982,7.162950516,0.361212492,-0.399712503,0.07919999957,-21.28125,-12.41250038,-10.03125,archivo_gestion_documental
-0.04695000127,5.401050091,8.647950172,-0.01484999992,-0.2307250053,-0.1647250056,-10.40625,-18.20625114,-2.775000095,archivo_gestion_documental
-0.8710500598,6.397050381,9.643950462,0.2257750034,0.2077624947,-0.06118749827,-11.58750057,-18.09375,-2.231250048,archivo_gestion_documental
-0.2389500141,3.65805006,8.293050766,-0.2140875012,-0.05389999971,-0.08401250094,-11.28750038,-18.0,-2.775000095,archivo_gestion_documental
0.1810500026,5.286000252,7.527000427,0.0868999958,0.1383250058,-0.1249874979,-22.66875076,-9.581250191,-12.43125057,archivo_gestion_documental
0.8419500589,4.836000443,5.92800045,0.2639999986,-0.4445374906,0.005774999969,-20.28750038,-13.35000038,-9.768750191,archivo_gestion_documental
0.09495000541,4.750050068,7.900950432,-0.06847500056,-0.05417500064,0.01993750036,-11.86875057,-17.86875153,-2.231250048,archivo_gestion_documental
0.9670500755,3.71505022,8.025000572,-0.1192125008,-0.1913999915,0.1817750037,-12.95625019,-17.04375076,-2.8125,archivo_gestion_documental
1.042950034,6.234000206,9.547950745,0.03836249933,-0.01979999989,-0.09569999576,-16.875,-13.91250038,-6.393750191,archivo_gestion_documental
-0.9480000734,4.089000225,7.24905014,-0.07713750005,-0.001649999991,-0.3672625124,-12.35625076,-17.51250076,-4.837500095,archivo_gestion_documental
-1.465050101,5.688000202,6.675000191,0.03368749842,0.0567874983,-0.1960749924,-12.24375057,-18.22500038,-4.162500381,archivo_gestion_documental
0.4500000179,5.917950153,9.87405014,0.1959374994,0.07356250286,0.07851249725,-12.95625019,-16.81875038,-2.606250048,archivo_gestion_documental
1.177050114,5.074950218,9.462000847,-0.1335124969,0.07411249727,0.004399999976,-19.53750038,-11.40000057,-7.818750381,archivo_gestion_documental
1.369050026,5.113950253,8.581050873,-0.05115000159,-0.03258749843,0.07782500237,-19.93125153,-11.47500038,-7.050000191,archivo_gestion_documental
0.7660500407,5.028000355,7.507950306,-0.01498750038,-0.07644999772,-0.1593624949,-19.42500114,-12.86250019,-6.881250381,archivo_gestion_documental
-0.04695000127,4.576950073,7.459950447,-0.08841250092,-0.1090374961,0.1165999994,-14.49375057,-17.4375,-6.468750477,archivo_gestion_documental
-0.2770500183,6.415950298,9.960000038,0.5882250071,-0.09542500228,0.2553375065,-22.46250153,-10.70625019,-10.53750038,archivo_gestion_documental
1.120050073,5.86095047,9.031050682,-0.01787500083,0.04578749835,0.08799999952,-18.86250114,-11.60625076,-8.25,archivo_gestion_documental
0.4110000134,7.258950233,8.59995079,0.07067500055,0.04633750021,-0.1799875051,-16.96875,-14.73750019,-5.0625,archivo_gestion_documental
1.54095006,6.27300024,9.261000633,0.5436750054,-0.1570249945,0.1945624948,-22.35000038,-11.75625038,-9.731250763,archivo_gestion_documental
0.1429500133,6.694050312,8.12100029,0.07713750005,0.04193750024,-0.1824624985,-17.08125114,-14.64375019,-5.493750095,archivo_gestion_documental
1.090950012,5.572950363,4.567950249,-0.06324999779,-0.3079999983,-0.01237499993,-18.16875076,-13.14375019,-4.931250095,archivo_gestion_documental
1.20600009,6.483000278,8.925000191,0.1128875017,0.1226499975,0.2092749923,-18.86250114,-11.90625,-6.487500191,archivo_gestion_documental
-0.08595000207,5.976000309,10.05600071,0.08139999956,0.01044999994,0.01017499994,-13.51875019,-17.28750038,-4.631250381,archivo_gestion_documental
1.27305007,4.759050369,10.59195042,-0.01347499993,0.02296249941,-0.1355749965,-17.75625038,-13.80000019,-6.075000286,archivo_gestion_documental
0.03795000166,5.218950272,9.355950356,0.009487500414,0.03286249936,0.2030874938,-13.35000038,-16.83750153,-2.925000191,archivo_gestion_documental
0.5260500312,6.78000021,7.891050339,0.1065625027,0.1346125007,0.1788875014,-18.76875114,-11.55000019,-5.756250381,archivo_gestion_documental
-0.4780500233,7.507950306,10.95600033,0.3735874891,-0.05719999969,-0.1406625062,-19.03125,-12.37500095,-8.962500572,archivo_gestion_documental
-0.1339500099,4.65405035,7.756950378,-0.1040875018,-0.2638624907,-0.3390749991,-15.00000095,-17.30625153,-5.0625,archivo_gestion_documental
1.120050073,4.501049995,7.78605032,-0.1930499971,-0.002474999987,-0.02969999984,-19.53750038,-10.875,-8.925000191,archivo_gestion_documental
-0.6030000448,6.790050507,7.210950375,0.3858250082,-0.105187498,-0.0859375,-19.42500114,-13.93125057,-6.731250286,archivo_gestion_documental
-0.2100000083,4.443000317,7.000050545,-0.06091250107,-0.3102000058,-0.1618375033,-10.59375,-18.82500076,-1.968750119,archivo_gestion_documental
1.20600009,3.744000196,9.1270504,-0.06682500243,-0.1219625026,0.2074874938,-13.06875038,-16.5,-2.606250048,archivo_gestion_documental
1.015050054,4.99905014,10.4959507,0.01388750039,0.0240624994,-0.06531249732,-18.45000076,-13.68750095,-5.53125,archivo_gestion_documental
-0.1720500141,4.884000301,7.756950378,-0.09556250274,-0.232099995,-0.3617624938,-14.60625076,-16.76250076,-5.193750381,archivo_gestion_documental
0.2290500104,6.751050472,7.78605032,0.2065249979,-0.1215500012,0.1043625027,-19.05000114,-12.63750076,-5.8125,archivo_gestion_documental
0.5929500461,5.698050499,10.02705002,0.1861750036,-0.05073750019,-0.201987505,-20.02500153,-12.56250095,-8.081250191,archivo_gestion_documental
-1.981950045,6.541050434,8.427000046,0.2172500044,0.2358125001,-0.07177499682,-11.66250038,-18.20625114,-3.412500143,archivo_gestion_documental
0.9570000172,6.646050453,6.904950142,0.02502499893,-0.1831499934,-0.04042499885,-19.53750038,-12.33750057,-7.331250191,archivo_gestion_documental
1.216050029,5.917950153,9.960000038,-0.0240624994,0.04633750021,0.08236250281,-19.44375038,-11.92500019,-7.893750191,archivo_gestion_documental
-1.245000005,3.792000294,9.625050545,0.2029500008,0.04564999789,-0.6059625149,-10.57500076,-18.86250114,-3.281250238,archivo_gestion_documental
-0.2200500071,7.134000301,7.642050266,0.3832125068,-0.1020250022,-0.1047749966,-19.3125,-14.36250019,-7.237500191,archivo_gestion_documental
-0.153000012,4.960050106,7.909950256,0.01209999993,0.01072499994,0.009624999948,-12.28125095,-17.23125076,-1.931250095,archivo_gestion_documental
0.02805000171,4.327950001,7.872000217,-0.1002374962,-0.1174250022,0.04509999976,-12.26250076,-17.75625038,-2.006250143,archivo_gestion_documental
0.3540000021,6.646050453,7.24905014,0.03795000166,0.1157749966,0.1101374999,-19.25625038,-12.31875038,-5.71875,archivo_gestion_documental
1.494000077,5.391000271,9.346950531,0.08662500232,-0.2023999989,0.04936249927,-18.84375,-13.48125076,-5.4375,archivo_gestion_documental
1.513050079,4.348050117,9.289050102,-0.1244374961,-0.1358499974,0.1687124968,-19.25625038,-11.92500019,-7.687500477,archivo_gestion_documental
-0.5650500059,4.108050346,6.943050385,-0.08635000139,-0.007974999957,-0.4901874959,-12.45000076,-18.75,-3.168750048,archivo_gestion_documental
-0.05700000376,4.768950462,7.555950165,0.004399999976,0.1432749927,0.02859999985,-14.04375076,-17.30625153,-0.6375000477,archivo_gestion_documental
0.1909500062,5.449050426,7.996050358,0.08813749999,0.06379999965,0.01361249946,-12.95625019,-17.25,-2.681250095,archivo_gestion_documental
-0.4399500191,3.724950075,9.595950127,-0.06503749639,-0.2271499932,-0.1390125006,-10.29375076,-18.75,-3.168750048,archivo_gestion_documental
-1.981950045,6.559950352,8.398950577,0.2172500044,0.2358125001,-0.07177499682,-11.66250038,-18.20625114,-3.412500143,archivo_gestion_documental
1.924950123,4.692000389,11.70300102,-0.1385999918,0.02736249939,0.219174996,-15.50625038,-15.82500076,-5.681250095,archivo_gestion_documental
-0.9000000358,4.855050087,7.020000458,0.2781625092,-0.4382124841,0.006187499966,-20.28750038,-13.98750019,-9.525000572,archivo_gestion_documental
0.1240500063,5.764950275,9.499950409,-0.01319999993,-0.2307250053,-0.1534499973,-9.712500572,-18.84375,-2.512500048,archivo_gestion_documental
0.7270500064,5.248050213,7.6039505,-0.07479999959,-0.0192499999,0.08195000142,-19.35000038,-11.40000057,-7.912500381,archivo_gestion_documental
-0.2389500141,5.803050041,10.25700092,0.2054249942,0.1666499972,-0.06902500242,-11.28750038,-17.88750076,-2.887500048,archivo_gestion_documental
1.426050067,5.382000446,8.590050697,0.1249874979,-0.1524875015,0.05224999785,-18.84375,-13.48125076,-5.4375,archivo_gestion_documental
0.8329500556,5.362950325,10.44795036,0.03836249933,-0.01979999989,-0.09569999576,-17.26875114,-14.55000019,-6.262500286,archivo_gestion_documental
-0.5170500278,4.903050423,8.676000595,-0.09487500042,0.06778749824,-0.1372250021,-13.70625019,-17.23125076,-6.806250095,archivo_gestion_documental
-0.2580000162,6.397050381,9.739050865,0.5814874768,-0.06256250292,0.2491499931,-22.57500076,-10.38750076,-10.875,archivo_gestion_documental
-3.342000246,3.495000124,13.35000038,0.1284250021,0.3497999907,0.1072499976,-20.70000076,-6.037500381,-21.9375,archivo_gestion_documental
-0.3630000055,3.763050079,9.643950462,-0.06503749639,-0.2271499932,-0.1390125006,-10.29375076,-18.75,-3.168750048,archivo_gestion_documental
0.3829500079,3.486000061,7.105950356,-0.3209249973,0.0380874984,-0.1168750003,-19.83750153,-11.49375057,-7.706250191,archivo_gestion_documental
0.2959500253,7.048050404,8.446949959,0.07067500055,0.04633750021,-0.1799875051,-17.19375038,-13.89375019,-5.212500095,archivo_gestion_documental
-1.168050051,6.34005022,10.27605057,0.326700002,-0.01319999993,-0.5860249996,-10.10625076,-19.18125153,-3.468750238,archivo_gestion_documental
-0.9000000358,4.855050087,7.020000458,0.2954874933,-0.4262500107,0.006049999967,-20.28750038,-13.98750019,-9.525000572,archivo_gestion_documental
-2.365050077,2.241000175,12.76605034,-0.0240624994,0.365474999,0.09803749621,-21.48750114,-7.462500095,-18.50625038,archivo_gestion_documental
0.9670500755,5.812950134,6.052050114,-0.0628374964,-0.2961750031,-0.03684999794,-17.17500114,-14.32500076,-5.625,archivo_gestion_documental
0.07605000585,5.794050217,9.691950798,-0.01292499993,-0.2476374954,-0.1600500047,-9.618750572,-18.52500153,-2.4375,archivo_gestion_documental
-0.06705000252,6.214950085,6.483000278,0.004812499974,-0.1280124933,-0.1636250019,-16.6875,-14.73750019,-5.175000191,archivo_gestion_documental
-0.1810500026,5.238000393,8.455950737,-0.01622499898,-0.2496999949,-0.1727000028,-9.918750763,-18.71250153,-2.100000143,archivo_gestion_documental
-0.2580000162,4.893000126,6.84705019,-0.09982500225,-0.09899999946,-0.1033999994,-17.08125114,-14.19375038,-4.987500191,archivo_gestion_documental
0.5260500312,4.951050282,7.029000282,-0.2814624906,-0.2158749998,0.08910000324,-19.05000114,-12.22500038,-7.237500191,archivo_gestion_documental
-2.154000044,3.859050274,12.6600008,0.1981374919,0.3610749841,0.08978749812,-21.20625114,-6.0,-20.30625153,archivo_gestion_documental
-2.518050194,7.087050438,8.523000717,0.2897124887,-0.05775000155,-0.5670499802,-9.881250381,-20.02500153,-3.225000143,archivo_gestion_documental
-0.5359500051,4.615950108,9.355950356,0.116187498,0.09212499857,0.05719999969,-13.36875057,-16.89375114,-1.293750048,archivo_gestion_documental
-1.312050104,4.108050346,7.987050533,0.01773750037,0.02034999989,-0.2030874938,-12.56250095,-18.11250114,-3.187500238,archivo_gestion_documental
-0.2389500141,3.65805006,8.293050766,-0.2158749998,-0.07122500241,-0.09927500039,-11.28750038,-18.0,-2.775000095,archivo_gestion_documental
-1.138950109,4.300050259,7.804950237,-0.07562500238,-0.002474999987,-0.3279374838,-12.45000076,-17.53125,-6.243750095,archivo_gestion_documental
0.1810500026,5.286000252,7.527000427,0.1988250017,0.1608749926,-0.06352499872,-22.66875076,-9.581250191,-12.43125057,archivo_gestion_documental
0.08595000207,4.644000053,8.158950806,-0.1182499975,0.008662499487,0.09501250088,-12.56250095,-17.36250114,-3.543750048,archivo_gestion_documental
0.009000000544,5.410950184,7.795050144,-0.02598750032,-0.1315875053,-0.4196499884,-13.61250019,-18.54375076,-3.487500191,archivo_gestion_documental
-0.2580000162,4.893000126,6.196050167,-0.2312749922,-0.09432499856,-0.1654125005,-17.38125038,-13.68750095,-5.325000286,archivo_gestion_documental
-0.3829500079,4.99905014,10.11300087,0.1578499973,0.06008749828,0.0794750005,-13.16250038,-16.91250038,-1.950000048,archivo_gestion_documental
1.177050114,3.744000196,7.900950432,-0.1192125008,-0.1913999915,0.1817750037,-13.25625038,-17.13750076,-2.475000143,archivo_gestion_documental
-0.7080000043,5.037000179,7.258950233,-0.002337499987,-0.1440999955,-0.1922249943,-19.42500114,-12.76875019,-7.218750477,archivo_gestion_documental
0.2100000083,4.338000298,8.293050766,-0.184799999,-0.08470000327,0.215049997,-15.58125019,-15.93750095,-5.775000095,archivo_gestion_documental
2.125950098,5.572950363,9.097949982,0.07603749633,0.08538749814,0.2098249942,-19.25625038,-12.52500057,-6.243750095,archivo_gestion_documental
0.5650500059,3.610050201,7.144050121,-0.1403875053,-0.1398375034,0.1989624947,-14.02500057,-16.66875076,-5.53125,archivo_gestion_documental
1.090950012,5.659950256,8.763000488,-0.02172499895,0.02969999984,0.09212499857,-19.25625038,-11.92500019,-7.687500477,archivo_gestion_documental
0.03795000166,5.59305048,8.935050011,-0.01636249945,-0.2263250053,-0.1618375033,-9.525000572,-18.61875153,-2.100000143,archivo_gestion_documental
-0.5260500312,5.181000233,9.202950478,-0.09858749807,0.07204999775,0.02873750031,-14.71875095,-16.35000038,-5.662500381,archivo_gestion_documental
2.068050146,5.391000271,9.280050278,0.01402499992,0.01072499994,0.201849997,-19.14375114,-12.11250019,-6.806250095,archivo_gestion_documental
2.086950064,4.041000366,10.87005043,-0.004262499977,0.01801249944,0.2308624983,-12.76875019,-16.91250038,-2.043750048,archivo_gestion_documental
-1.426050067,3.676950216,7.977000237,0.2029500008,0.04564999789,-0.6059625149,-10.875,-18.86250114,-3.375000238,archivo_gestion_documental
1.446000099,4.423950195,8.466000557,-0.2545124888,-0.2026749998,0.1215500012,-18.95625114,-12.13125038,-7.350000381,archivo_gestion_documental
0.1909500062,5.659950256,6.799050331,-0.1082125008,0.06751249731,-0.08841250092,-17.86875153,-12.54375076,-6.787500381,archivo_gestion_documental
-0.1050000042,4.567950249,7.470000267,0.01209999993,0.154825002,0.04083750024,-13.65000057,-17.4375,-1.593750119,archivo_gestion_documental
0.03795000166,5.698050499,9.222000122,-0.01526249945,-0.2265999913,-0.1553750038,-9.225000381,-19.05000114,-1.968750119,archivo_gestion_documental
-1.138950109,3.897000074,10.39995003,0.3046999872,0.1201749966,-0.6010124683,-10.48125076,-19.27500153,-3.037500143,archivo_gestion_documental
-0.5550000072,4.117949963,7.000050545,-0.08387500048,-0.0002749999985,-0.4490749836,-11.94375038,-18.5625,-4.368750095,archivo_gestion_documental
