pca_1,pca_2,pca_3,location
-0.3286635162107428,0.17230163482760702,0.013717952018589516,archivo_gestion_documental
-0.31327937848174353,0.09578868379832746,0.10473964829594824,archivo_gestion_documental
-0.33149914810980097,0.12243221589782823,0.004275656273070334,archivo_gestion_documental
-0.3345584052518724,0.11038749681998773,-0.10515642286108962,archivo_gestion_documental
-0.3268853075371311,0.02564912786553209,-0.04119981089582857,archivo_gestion_documental
-0.3241307456696331,0.007000255890216731,-0.09898203677077484,archivo_gestion_documental
-0.3421476330419846,0.10910845468559366,-0.07191977163217002,archivo_gestion_documental
-0.3176338401927375,0.014450517634743134,0.04897595208927631,archivo_gestion_documental
-0.3454199819133365,0.13169500736347672,-0.0006187551417629269,archivo_gestion_documental
-0.3533080154672447,0.21777029609319076,-0.18070582992627285,archivo_gestion_documental
-0.32611670827945194,0.02277447583215557,0.04639799605338909,archivo_gestion_documental
-0.3512356799491613,0.15202787313410904,-0.12816743314991053,archivo_gestion_documental
-0.33677258187162507,0.026701013026568094,0.006348688820603844,archivo_gestion_documental
-0.31327269266371255,0.04674117783230395,0.07085264042020584,archivo_gestion_documental
-0.3341210308675912,0.06857548150608632,0.06992444543118224,archivo_gestion_documental
-0.3267668785612369,0.022860971577714086,-0.06947622020344595,archivo_gestion_documental
-0.3606575078521651,0.1410109885806157,-0.17179786615760134,archivo_gestion_documental
-0.3254324046723115,0.14386152003335012,0.013950968801156996,archivo_gestion_documental
-0.3165645299199522,0.033999521144731974,0.07583085185144775,archivo_gestion_documental
-0.3225381888065947,0.06511091719369487,0.04835323602817805,archivo_gestion_documental
-0.30943837406978936,-0.008592389260358371,0.05633945083477232,archivo_gestion_documental
-0.33646679894523807,0.1718581409535826,0.1078970373771307,archivo_gestion_documental
-0.3133082069781682,0.046714760379453636,0.07162898983490316,archivo_gestion_documental
-0.326527566519474,0.0404449888974835,0.01406943618946155,archivo_gestion_documental
-0.34908638454668606,0.14629496280130683,-0.11107861108762808,archivo_gestion_documental
-0.3262660032043753,0.0028992303174336215,-0.09420282812362923,archivo_gestion_documental
-0.31753284418337563,0.014440176602541512,0.051957639343811826,archivo_gestion_documental
-0.3215615202946399,0.07547920167472927,0.048180685319555695,archivo_gestion_documental
-0.33637136772046106,0.03632417200056715,0.0060839787810777505,archivo_gestion_documental
-0.3185211809709214,0.03638464503356546,0.07253622120601352,archivo_gestion_documental
-0.3351044468755562,0.1480553860649945,-0.006211967390517058,archivo_gestion_documental
-0.34144800477057563,0.16701180477887162,-0.05886527024719954,archivo_gestion_documental
-0.3333537698370288,0.134993657214783,0.01692209375030137,archivo_gestion_documental
-0.31025402166953403,0.06681581206905234,0.059043082051342996,archivo_gestion_documental
-0.33442411438231257,0.1625182712729071,0.1126761150411162,archivo_gestion_documental
-0.3397550901104274,0.17549422811841123,-0.051993642576782254,archivo_gestion_documental
-0.3290177715892233,0.09358351478375483,0.11870415566079066,archivo_gestion_documental
-0.33086497956020006,0.15872717219848997,0.022137337651276,archivo_gestion_documental
-0.32390359797399804,0.02245109776595682,-0.044224354504701704,archivo_gestion_documental
-0.31448086472903475,-0.0006229128509844741,0.050266033420119274,archivo_gestion_documental
-0.29203574425842616,-0.001984036806775723,0.06020368424725609,archivo_gestion_documental
-0.34255617430626467,0.18273589663291212,-0.0415171998363927,archivo_gestion_documental
-0.2617317415055706,0.30954445022820926,0.0066801669037465945,archivo_gestion_documental
-0.3515562361786693,0.16848836649980622,-0.09390766786786435,archivo_gestion_documental
-0.3435841850639467,0.15917872411955308,0.022342084131407678,archivo_gestion_documental
-0.3256649073465933,0.039625663702017686,0.10551349316497784,archivo_gestion_documental
-0.31779115758488247,0.021964735683154678,0.03490935457221299,archivo_gestion_documental
-0.3466247359255099,0.160722178373791,-0.05149589549818824,archivo_gestion_documental
-0.3344629197588332,0.11042950484637361,-0.10260531727319556,archivo_gestion_documental
-0.3411732539507507,0.03886026072951863,0.020633567594543576,archivo_gestion_documental
-0.34213994751104965,0.1275585055016401,-0.014201070536568418,archivo_gestion_documental
-0.33617146267074727,0.02753157296209312,-0.05711463741453489,archivo_gestion_documental
-0.34862178948023076,0.17319193389261742,-0.044106384332844986,archivo_gestion_documental
-0.312886175292431,-0.01315299536979588,0.059107013434430075,archivo_gestion_documental
-0.34208124762452585,0.1844617667221361,-0.043373195958303294,archivo_gestion_documental
-0.3242155837713355,0.0069629002508503415,-0.09987470579670452,archivo_gestion_documental
-0.23308926403823832,0.30529490879643667,0.14202811176874222,archivo_gestion_documental
-0.31596128551596925,-0.00789974443651677,0.06238921775854114,archivo_gestion_documental
-0.33847545561648856,0.023973566950504108,-0.07067761460948598,archivo_gestion_documental
-0.3318007568081587,0.16643373543587542,-0.0004626467054438641,archivo_gestion_documental
-0.3145474071020372,0.3197072879075163,0.41461024562729987,archivo_gestion_documental
-0.32562102410824983,0.2520314275899704,-0.04991343752142347,archivo_gestion_documental
-0.32077537598931916,0.16857993901552717,0.13945541917152113,archivo_gestion_documental
-0.331534225418644,0.039932966062755745,0.0307453586965934,archivo_gestion_documental
-0.24822540529885873,0.3003171861155726,0.165690290508323,archivo_gestion_documental
-0.32654000518264836,0.033984086406588565,-0.06573413852236677,archivo_gestion_documental
-0.3246621589666871,0.181856247234029,0.04631833184137467,archivo_gestion_documental
-0.32426315101854813,0.25271200147433137,-0.01888636571852734,archivo_gestion_documental
-0.3397420498164944,0.11441986415521253,-0.08565196079001335,archivo_gestion_documental
-0.32952869037145344,0.13028015087130537,0.10329526285979242,archivo_gestion_documental
-0.32498645513611174,0.027714580565334636,0.10915985493116545,archivo_gestion_documental
-0.33826065776612707,0.02421347230823839,-0.06724934226551102,archivo_gestion_documental
-0.3308421772773141,0.16681040143339676,0.004765557595401405,archivo_gestion_documental
-0.30627343599450624,0.07296094309287375,0.028614595031407446,archivo_gestion_documental
-0.3209531184507809,0.06136289929777437,0.001495441649238549,archivo_gestion_documental
-0.35061633733550246,0.20901909950365605,-0.06016395991415719,archivo_gestion_documental
-0.3198295324470634,0.2965566743299501,0.13688359763789365,archivo_gestion_documental
-0.3298833413886996,0.13373009883854464,0.04039895667294117,archivo_gestion_documental
-0.23042669463176474,0.3195604753023338,0.039142061967648835,archivo_gestion_documental
-0.3131430528530755,0.19351023265304398,0.0890281722253256,archivo_gestion_documental
-0.31916871485967335,0.08216498857957069,0.04393912107932849,archivo_gestion_documental
-0.34866251144472976,0.15017495046019957,-0.0682735182969538,archivo_gestion_documental
-0.3343423089548164,0.17917419697131248,0.026902744342573733,archivo_gestion_documental
-0.32970563327447383,0.030339545417448377,-0.024124262564215633,archivo_gestion_documental
-0.31742599375275876,0.004394198521498771,-0.07966559700626238,archivo_gestion_documental
-0.3190460560321553,0.012706292678508117,-0.0428578942251663,archivo_gestion_documental
-0.2893773693000352,0.2735470673271004,0.2928558535766379,archivo_gestion_documental
-0.32578914394739733,0.021015331814049458,0.05567244996969917,archivo_gestion_documental
-0.3376668252217415,0.1521195273797002,-0.09088785985234127,archivo_gestion_documental
-0.3607542655646844,0.14233124026135038,-0.15919175408324693,archivo_gestion_documental
-0.3308056593404104,0.010026181945800211,-0.06013315402721258,archivo_gestion_documental
-0.3090629920406903,0.03663504855563782,0.07979165986569106,archivo_gestion_documental
-0.305349421235284,0.0007827556899655977,0.015312164327575775,archivo_gestion_documental
-0.33980556174566695,0.03279509958003264,0.014141344857784595,archivo_gestion_documental
-0.31758417459175947,0.041760147102195,0.010509824982044325,archivo_gestion_documental
-0.3288601806756991,0.04442279853581911,0.024440458655164313,archivo_gestion_documental
-0.34311990826649,0.23202770818278184,-0.18020864714214685,archivo_gestion_documental
-0.3407987960775439,0.15939084053942365,-0.027237562384721328,archivo_gestion_documental
-0.32335119784292493,0.049475581946231695,-0.030467700079577293,archivo_gestion_documental
-0.3247158394475618,0.09153816017470746,0.1044617280800631,archivo_gestion_documental
-0.2738984753046756,-0.2259752123742677,0.020062530319799217,bano_hombres_1er_piso_B
-0.4989411878908037,0.25857438788208187,0.01543280158507208,bano_hombres_1er_piso_B
0.28472648723517613,-0.13435025068411827,-0.034912985813599584,bano_hombres_1er_piso_B
-0.19933356107258154,-0.2097145512908493,-0.03588796099745045,bano_hombres_1er_piso_B
-0.41730797500590844,0.19575932194779666,0.09462491780342396,bano_hombres_1er_piso_B
-0.4176907526275468,0.16130540311100325,0.08099204810295141,bano_hombres_1er_piso_B
0.2074424781549107,-0.2779464679887764,0.060028423875816014,bano_hombres_1er_piso_B
0.21512890250792147,-0.2706777664883742,-0.02914261022462655,bano_hombres_1er_piso_B
-0.4132121118453718,-0.1694789043552126,-0.024927681868668138,bano_hombres_1er_piso_B
-0.39883280972151797,0.1405733205115164,0.1997612569765637,bano_hombres_1er_piso_B
0.14836173061053837,0.2376353946464388,0.0157303386212256,bano_hombres_1er_piso_B
-0.27910762130783623,-0.17229990906402312,0.08826481835572567,bano_hombres_1er_piso_B
0.3234508345544228,-0.13826258147657655,0.10367971347995204,bano_hombres_1er_piso_B
-0.32164258083645647,0.11872303417296522,0.134698421818726,bano_hombres_1er_piso_B
-0.23220654265787644,-0.22109616049634193,0.07545439287076738,bano_hombres_1er_piso_B
0.33005332804181936,-0.14462210307876114,-0.02113519152614693,bano_hombres_1er_piso_B
0.3215299019868061,-0.12828142862258624,-0.04936355808720721,bano_hombres_1er_piso_B
-0.3783605019482837,-0.2059466382883605,0.0034819650174698685,bano_hombres_1er_piso_B
-0.20891941499507216,-0.21281911328226114,-0.02976130686573094,bano_hombres_1er_piso_B
0.22186722263182412,-0.27044638217419875,0.03960625881597892,bano_hombres_1er_piso_B
-0.43976565582575755,0.15102746154935057,0.07304743184111855,bano_hombres_1er_piso_B
-0.0992202210448608,-0.21861641008494972,0.02066673953671083,bano_hombres_1er_piso_B
0.048296701721432,0.4102768519391074,0.08170909830103097,bano_hombres_1er_piso_B
0.22011245481216815,-0.2889647028774108,0.015335297953827064,bano_hombres_1er_piso_B
-0.33744534842297785,0.08315741395057735,0.3183596789674565,bano_hombres_1er_piso_B
-0.45202423786966706,0.1355899408992621,0.056172444400133685,bano_hombres_1er_piso_B
0.36467788344702506,-0.07717933091650757,0.10076036742532724,bano_hombres_1er_piso_B
-0.4775970295112232,-0.0023859216961734445,0.03007695764384168,bano_hombres_1er_piso_B
-0.20884695902896805,-0.21278721198198944,-0.02890066753292156,bano_hombres_1er_piso_B
0.31857863488658317,-0.12974215797984226,-0.047315658850388034,bano_hombres_1er_piso_B
0.16380830731232415,0.27612110340526275,-0.07312536067441695,bano_hombres_1er_piso_B
0.2967095145166339,-0.15593785570469956,-0.08428576673217589,bano_hombres_1er_piso_B
0.22090437533156526,-0.2450577732379458,0.03833952814063614,bano_hombres_1er_piso_B
0.325147560722787,0.13414522426727876,0.06862178352537375,bano_hombres_1er_piso_B
-0.4728907025169993,0.12611187397505708,-0.01992780024593414,bano_hombres_1er_piso_B
0.2646718661179538,-0.2577671573913607,0.025025289228221306,bano_hombres_1er_piso_B
0.05873207537592098,0.4218907070304485,0.10012643747465277,bano_hombres_1er_piso_B
0.2004506035916522,-0.3001135979498916,0.03374934364001814,bano_hombres_1er_piso_B
0.28824473254221383,-0.17958079448966519,-0.03605624131228931,bano_hombres_1er_piso_B
-0.20719633968274923,-0.2483419752799157,0.06789398482992877,bano_hombres_1er_piso_B
0.3709880676633564,-0.04455479912748069,-0.06368339779814611,bano_hombres_1er_piso_B
-0.24066717930700496,-0.2205480443794061,-0.04783909517501929,bano_hombres_1er_piso_B
-0.318762254917516,0.14848367297479775,0.1450645109902535,bano_hombres_1er_piso_B
0.32534183112501375,-0.12178411247911416,0.08943701910199253,bano_hombres_1er_piso_B
-0.3069112909913498,-0.21849325229285213,-0.0021713262496386183,bano_hombres_1er_piso_B
0.22141439884826464,-0.29307569358923335,0.0104005839902805,bano_hombres_1er_piso_B
-0.190072213208106,-0.2108205024897269,0.0059891078897484655,bano_hombres_1er_piso_B
0.29520896607844516,-0.13493056770318454,-0.015663180629340426,bano_hombres_1er_piso_B
-0.38236049325190113,0.10062123963868817,0.08850120696718594,bano_hombres_1er_piso_B
0.36774528335954376,-0.07811560370374708,0.09651196041313585,bano_hombres_1er_piso_B
0.37341619189515896,-0.03927416167118573,-0.0051252196712650005,bano_hombres_1er_piso_B
0.3749783944967121,0.02831976517419844,0.0710282491158299,bano_hombres_1er_piso_B
0.20940027889769836,-0.28108622562680885,0.046850745807130265,bano_hombres_1er_piso_B
