pca_1,pca_2,pca_3,location
0.08592291481137748,0.08592291481137748,0.08592291481137748,bano_hombres_1er_piso_B
0.3877183516819691,0.3877183516819691,0.3877183516819691,bano_hombres_1er_piso_B
0.3149673490759866,0.3149673490759866,0.3149673490759866,bano_hombres_1er_piso_B
0.3799369477596873,0.3799369477596873,0.3799369477596873,bano_hombres_1er_piso_B
-0.360792957316903,-0.360792957316903,-0.360792957316903,bano_hombres_1er_piso_B
0.0524456457014323,0.0524456457014323,0.0524456457014323,bano_hombres_1er_piso_B
0.35817367387259225,0.35817367387259225,0.35817367387259225,bano_hombres_1er_piso_B
0.41506425021110904,0.41506425021110904,0.41506425021110904,bano_hombres_1er_piso_B
-0.05460480443066988,-0.05460480443066988,-0.05460480443066988,bano_hombres_1er_piso_B
-0.3816903630834149,-0.3816903630834149,-0.3816903630834149,bano_hombres_1er_piso_B
-0.33300204308016823,-0.33300204308016823,-0.33300204308016823,bano_hombres_1er_piso_B
-0.3879214207324382,-0.3879214207324382,-0.3879214207324382,bano_hombres_1er_piso_B
-0.2944985347055002,-0.2944985347055002,-0.2944985347055002,bano_hombres_1er_piso_B
-0.25014100695049163,-0.25014100695049163,-0.25014100695049163,bano_hombres_1er_piso_B
0.3688861268437345,0.3688861268437345,0.3688861268437345,bano_hombres_1er_piso_B
0.37635990089266147,0.3763599008926615,0.3763599008926615,bano_hombres_1er_piso_B
0.3264133041118698,0.3264133041118698,0.3264133041118698,bano_hombres_1er_piso_B
0.005688034394545602,0.005688034394545602,0.005688034394545602,bano_hombres_1er_piso_B
0.3598141834774349,0.3598141834774349,0.3598141834774349,bano_hombres_1er_piso_B
0.388039399454689,0.388039399454689,0.388039399454689,bano_hombres_1er_piso_B
-0.034419198596497974,-0.034419198596497974,-0.034419198596497974,bano_hombres_1er_piso_B
-0.22766683453134284,-0.22766683453134284,-0.22766683453134284,bano_hombres_1er_piso_B
0.36938115929445814,0.36938115929445814,0.36938115929445814,bano_hombres_1er_piso_B
0.35977804109215883,0.35977804109215883,0.35977804109215883,bano_hombres_1er_piso_B
0.35915680485171575,0.35915680485171575,0.35915680485171575,bano_hombres_1er_piso_B
0.32125137656314834,0.32125137656314834,0.32125137656314834,bano_hombres_1er_piso_B
0.37796593849982735,0.37796593849982735,0.37796593849982735,bano_hombres_1er_piso_B
-0.03489644551795652,-0.03489644551795652,-0.03489644551795652,bano_hombres_1er_piso_B
0.352143228561108,0.352143228561108,0.352143228561108,bano_hombres_1er_piso_B
0.3966856515283659,0.3966856515283659,0.3966856515283659,bano_hombres_1er_piso_B
0.35614521612310907,0.35614521612310907,0.35614521612310907,bano_hombres_1er_piso_B
-0.4509947865027642,-0.4509947865027642,-0.4509947865027642,bano_hombres_1er_piso_B
0.3643123714548208,0.3643123714548208,0.3643123714548208,bano_hombres_1er_piso_B
-0.35894990068020455,-0.35894990068020455,-0.35894990068020455,bano_hombres_1er_piso_B
-0.29740636487438066,-0.29740636487438066,-0.29740636487438066,bano_hombres_1er_piso_B
0.41143398509033585,0.41143398509033585,0.41143398509033585,bano_hombres_1er_piso_B
-0.040812905387108245,-0.040812905387108245,-0.040812905387108245,bano_hombres_1er_piso_B
0.36005447618283476,0.36005447618283476,0.36005447618283476,bano_hombres_1er_piso_B
-0.15703960831646538,-0.15703960831646538,-0.15703960831646538,bano_hombres_1er_piso_B
0.3830918659390681,0.3830918659390681,0.3830918659390681,bano_hombres_1er_piso_B
0.3903418686631196,0.3903418686631196,0.3903418686631196,bano_hombres_1er_piso_B
0.005688034394545602,0.005688034394545602,0.005688034394545602,bano_hombres_1er_piso_B
0.35744706929038583,0.35744706929038583,0.35744706929038583,bano_hombres_1er_piso_B
-0.01629549144046811,-0.01629549144046811,-0.01629549144046811,bano_hombres_1er_piso_B
0.38629263838775874,0.38629263838775874,0.38629263838775874,bano_hombres_1er_piso_B
0.022729810657935983,0.022729810657935983,0.022729810657935983,bano_hombres_1er_piso_B
0.37284545933366925,0.37284545933366925,0.37284545933366925,bano_hombres_1er_piso_B
0.06765601736282449,0.06765601736282449,0.06765601736282449,bano_hombres_1er_piso_B
0.06447710024160418,0.06447710024160418,0.06447710024160418,bano_hombres_1er_piso_B
0.4207660072786482,0.4207660072786482,0.4207660072786482,bano_hombres_1er_piso_B
-0.36341226465510845,-0.36341226465510845,-0.36341226465510845,bano_hombres_1er_piso_B
0.3613176697214682,0.3613176697214682,0.3613176697214682,bano_hombres_1er_piso_B
0.3966856515283659,0.3966856515283659,0.3966856515283659,bano_hombres_1er_piso_B
-0.04198757995576318,-0.04198757995576318,-0.04198757995576318,bano_hombres_1er_piso_B
0.4031087109194282,0.4031087109194282,0.4031087109194282,bano_hombres_1er_piso_B
-0.3643346748121383,-0.3643346748121383,-0.3643346748121383,bano_hombres_1er_piso_B
-0.37070585702662456,-0.37070585702662456,-0.37070585702662456,bano_hombres_1er_piso_B
-0.05250886778094586,-0.05250886778094586,-0.05250886778094586,bano_hombres_1er_piso_B
-0.03740104576110965,-0.03740104576110965,-0.03740104576110965,bano_hombres_1er_piso_B
0.4065235818755274,0.4065235818755274,0.4065235818755274,bano_hombres_1er_piso_B
-0.2945477780834696,-0.2945477780834696,-0.2945477780834696,bano_hombres_1er_piso_B
-0.28917388725851734,-0.28917388725851734,-0.28917388725851734,bano_hombres_1er_piso_B
-0.03582515543522982,-0.03582515543522982,-0.03582515543522982,bano_hombres_1er_piso_B
-0.021416623098031044,-0.021416623098031044,-0.021416623098031044,bano_hombres_1er_piso_B
-0.3249913226574691,-0.3249913226574691,-0.3249913226574691,bano_hombres_1er_piso_B
0.38921614518164677,0.38921614518164677,0.38921614518164677,bano_hombres_1er_piso_B
0.3685730846777639,0.3685730846777639,0.3685730846777639,bano_hombres_1er_piso_B
0.3575653936518847,0.3575653936518847,0.3575653936518847,bano_hombres_1er_piso_B
0.06784870663667242,0.06784870663667242,0.06784870663667242,bano_hombres_1er_piso_B
-0.3648218933919089,-0.3648218933919089,-0.3648218933919089,bano_hombres_1er_piso_B
0.09738848285052658,0.09738848285052658,0.09738848285052658,bano_hombres_1er_piso_B
0.00726452240883985,0.00726452240883985,0.00726452240883985,bano_hombres_1er_piso_B
-0.304699135674609,-0.304699135674609,-0.304699135674609,bano_hombres_1er_piso_B
-0.3971368617006478,-0.3971368617006478,-0.3971368617006478,bano_hombres_1er_piso_B
-0.3225943133445536,-0.3225943133445536,-0.3225943133445536,bano_hombres_1er_piso_B
-0.28936613891804774,-0.28936613891804774,-0.28936613891804774,bano_hombres_1er_piso_B
-0.325645953212864,-0.325645953212864,-0.325645953212864,bano_hombres_1er_piso_B
0.020677857946004373,0.020677857946004373,0.020677857946004373,bano_hombres_1er_piso_B
-0.0963123695768922,-0.0963123695768922,-0.0963123695768922,bano_hombres_1er_piso_B
0.341518276692619,0.341518276692619,0.341518276692619,bano_hombres_1er_piso_B
0.198443928141054,0.198443928141054,0.198443928141054,bano_hombres_2do_piso_B
-0.10100104295812976,-0.10100104295812976,-0.10100104295812976,bano_hombres_2do_piso_B
0.12842216500059897,0.12842216500059897,0.12842216500059897,bano_hombres_2do_piso_B
0.13232726514132867,0.13232726514132867,0.13232726514132867,bano_hombres_2do_piso_B
0.07968837222445399,0.07968837222445399,0.07968837222445399,bano_hombres_2do_piso_B
0.2583114155317496,0.2583114155317496,0.2583114155317496,bano_hombres_2do_piso_B
-0.09861469795510147,-0.09861469795510147,-0.09861469795510147,bano_hombres_2do_piso_B
-0.018941057216495798,-0.018941057216495798,-0.018941057216495798,bano_hombres_2do_piso_B
-0.022553971661064237,-0.022553971661064237,-0.022553971661064237,bano_hombres_2do_piso_B
0.013994355743226435,0.013994355743226435,0.013994355743226435,bano_hombres_2do_piso_B
0.058837021001453695,0.058837021001453695,0.058837021001453695,bano_hombres_2do_piso_B
0.13003559376254126,0.13003559376254126,0.13003559376254126,bano_hombres_2do_piso_B
0.12144120934200717,0.12144120934200717,0.12144120934200717,bano_hombres_2do_piso_B
0.027533744289443798,0.027533744289443798,0.027533744289443798,bano_hombres_2do_piso_B
0.2590628760577297,0.2590628760577297,0.25906287605772965,bano_hombres_2do_piso_B
0.08195614095606786,0.08195614095606786,0.08195614095606786,bano_hombres_2do_piso_B
0.24254945702148908,0.24254945702148908,0.24254945702148908,bano_hombres_2do_piso_B
0.1591516227471669,0.1591516227471669,0.1591516227471669,bano_hombres_2do_piso_B
-0.04473991834672523,-0.04473991834672523,-0.04473991834672523,bano_hombres_2do_piso_B
0.2540067478848305,0.2540067478848305,0.2540067478848305,bano_hombres_2do_piso_B
0.1354410572772323,0.1354410572772323,0.1354410572772323,bano_hombres_2do_piso_B
0.10153392976557968,0.10153392976557968,0.10153392976557968,bano_hombres_2do_piso_B
0.12665587529729902,0.12665587529729902,0.12665587529729902,bano_hombres_2do_piso_B
0.11257163674187337,0.11257163674187337,0.11257163674187337,bano_hombres_2do_piso_B
-0.017520367815154866,-0.017520367815154866,-0.017520367815154866,bano_hombres_2do_piso_B
0.018106983614462033,0.018106983614462033,0.018106983614462033,bano_hombres_2do_piso_B
-0.0003692551308732494,-0.0003692551308732493,-0.0003692551308732492,bano_hombres_2do_piso_B
0.012509781686751771,0.012509781686751771,0.012509781686751771,bano_hombres_2do_piso_B
0.2801688603047008,0.2801688603047008,0.2801688603047008,bano_hombres_2do_piso_B
-0.17972557978305564,-0.17972557978305564,-0.17972557978305564,bano_hombres_2do_piso_B
-0.07578628764026717,-0.07578628764026717,-0.07578628764026717,bano_hombres_2do_piso_B
0.28387346172777794,0.28387346172777794,0.28387346172777794,bano_hombres_2do_piso_B
0.09894993841822419,0.09894993841822419,0.09894993841822419,bano_hombres_2do_piso_B
0.011263452183135882,0.011263452183135882,0.011263452183135882,bano_hombres_2do_piso_B
0.08264611671295917,0.08264611671295917,0.08264611671295917,bano_hombres_2do_piso_B
0.2729886624871705,0.2729886624871705,0.2729886624871705,bano_hombres_2do_piso_B
-0.27971477639989345,-0.27971477639989345,-0.27971477639989345,bano_hombres_2do_piso_B
0.08840410997189731,0.08840410997189731,0.08840410997189731,bano_hombres_2do_piso_B
0.01983935851484752,0.01983935851484752,0.01983935851484752,bano_hombres_2do_piso_B
0.05831770140348073,0.05831770140348073,0.05831770140348073,bano_hombres_2do_piso_B
0.08166500660784462,0.08166500660784462,0.08166500660784462,bano_hombres_2do_piso_B
0.1079461402845194,0.1079461402845194,0.1079461402845194,bano_hombres_2do_piso_B
-0.07269753151367904,-0.07269753151367904,-0.07269753151367904,bano_hombres_2do_piso_B
0.2682188390438166,0.2682188390438166,0.2682188390438166,bano_hombres_2do_piso_B
-0.020433586082952624,-0.020433586082952624,-0.020433586082952624,bano_hombres_2do_piso_B
-0.023304537730838244,-0.023304537730838244,-0.023304537730838244,bano_hombres_2do_piso_B
0.09038107427040153,0.09038107427040153,0.09038107427040153,bano_hombres_2do_piso_B
-0.2728178920658052,-0.2728178920658052,-0.2728178920658052,bano_hombres_2do_piso_B
0.09195921238075241,0.09195921238075241,0.09195921238075241,bano_hombres_2do_piso_B
0.09214624540878599,0.09214624540878599,0.09214624540878599,bano_hombres_2do_piso_B
0.08735216620918583,0.08735216620918583,0.08735216620918583,bano_hombres_2do_piso_B
0.06470902070981695,0.06470902070981695,0.06470902070981695,bano_hombres_2do_piso_B
0.10235361822519949,0.10235361822519949,0.10235361822519949,bano_hombres_2do_piso_B
0.02219905797963149,0.02219905797963149,0.02219905797963149,bano_hombres_2do_piso_B
0.00760174335509997,0.00760174335509997,0.00760174335509997,bano_hombres_2do_piso_B
-0.11151711415133446,-0.11151711415133446,-0.11151711415133446,bano_hombres_2do_piso_B
-0.21943946672277312,-0.21943946672277312,-0.21943946672277312,bano_hombres_2do_piso_B
-0.09098116734307712,-0.09098116734307712,-0.09098116734307712,bano_hombres_2do_piso_B
0.03687677318274921,0.03687677318274921,0.03687677318274921,bano_hombres_2do_piso_B
-0.026355596955969236,-0.026355596955969236,-0.026355596955969236,bano_hombres_2do_piso_B
0.10643851119543751,0.10643851119543751,0.10643851119543751,bano_hombres_2do_piso_B
0.16144341499044879,0.16144341499044879,0.16144341499044879,bano_hombres_2do_piso_B
0.10932439178244073,0.10932439178244073,0.10932439178244073,bano_hombres_2do_piso_B
-0.13800082769707342,-0.13800082769707342,-0.13800082769707342,bano_hombres_2do_piso_B
-0.016145665084033044,-0.016145665084033044,-0.016145665084033044,bano_hombres_2do_piso_B
-0.21204717124804107,-0.21204717124804107,-0.21204717124804107,bano_hombres_2do_piso_B
0.09961340204759433,0.09961340204759433,0.09961340204759433,bano_hombres_2do_piso_B
0.21536051529070402,0.21536051529070402,0.21536051529070402,bano_hombres_2do_piso_B
0.11771328172395862,0.11771328172395862,0.11771328172395862,bano_hombres_2do_piso_B
-0.004474145144434705,-0.004474145144434705,-0.004474145144434704,bano_hombres_2do_piso_B
0.06563090624209178,0.06563090624209178,0.06563090624209178,bano_hombres_2do_piso_B
0.027484696275019056,0.027484696275019056,0.027484696275019056,bano_hombres_2do_piso_B
0.0861750029372011,0.0861750029372011,0.0861750029372011,bano_hombres_2do_piso_B
-0.07034629279242512,-0.07034629279242512,-0.07034629279242512,bano_hombres_2do_piso_B
-0.07296916174598257,-0.07296916174598257,-0.07296916174598257,bano_hombres_2do_piso_B
0.09283498511539526,0.09283498511539526,0.09283498511539526,bano_hombres_2do_piso_B
-0.24067177324891284,-0.24067177324891284,-0.24067177324891284,bano_hombres_2do_piso_B
0.08158453872247957,0.08158453872247957,0.08158453872247957,bano_hombres_2do_piso_B
0.26553212794357317,0.26553212794357317,0.26553212794357317,bano_hombres_2do_piso_B
0.09362415912221435,0.09362415912221435,0.09362415912221435,bano_hombres_2do_piso_B
0.07834327669451067,0.07834327669451067,0.07834327669451067,bano_hombres_2do_piso_B
0.09079010283522296,0.09079010283522296,0.09079010283522296,bano_hombres_2do_piso_B
-0.19268631263018354,-0.19268631263018354,-0.19268631263018354,bano_hombres_2do_piso_B
-0.09507894264490885,-0.09507894264490885,-0.09507894264490885,bano_hombres_2do_piso_B
0.07754548271247014,0.07754548271247014,0.07754548271247014,bano_hombres_2do_piso_B
-0.021668772621152504,-0.021668772621152504,-0.021668772621152504,bano_hombres_2do_piso_B
0.16138629638938495,0.16138629638938495,0.16138629638938495,bano_hombres_2do_piso_B
0.10610425670687465,0.10610425670687465,0.10610425670687465,bano_hombres_2do_piso_B
-0.026795394212798924,-0.026795394212798924,-0.026795394212798924,bano_hombres_2do_piso_B
-0.21892054285011428,-0.21892054285011428,-0.21892054285011428,bano_hombres_2do_piso_B
0.197573626098395,0.197573626098395,0.197573626098395,bano_hombres_2do_piso_B
0.1082706586578423,0.1082706586578423,0.1082706586578423,bano_hombres_2do_piso_B
0.07632871021526443,0.07632871021526443,0.07632871021526443,bano_hombres_2do_piso_B
0.017504672666832123,0.017504672666832123,0.017504672666832123,bano_hombres_2do_piso_B
-0.06671448880724264,-0.06671448880724264,-0.06671448880724264,bano_hombres_2do_piso_B
0.027992920753171186,0.027992920753171186,0.027992920753171186,bano_hombres_2do_piso_B
0.2378055451055065,0.2378055451055065,0.2378055451055065,bano_hombres_2do_piso_B
0.01519187238111829,0.01519187238111829,0.01519187238111829,bano_hombres_2do_piso_B
-0.021869427399073823,-0.021869427399073823,-0.021869427399073823,bano_hombres_2do_piso_B
0.01727727462785288,0.01727727462785288,0.01727727462785288,bano_hombres_2do_piso_B
0.35480573085117334,0.35480573085117334,0.35480573085117334,bano_hombres_3er_piso_B
0.35384016600530066,0.35384016600530066,0.35384016600530066,bano_hombres_3er_piso_B
0.20273916139608542,0.20273916139608542,0.20273916139608542,bano_hombres_3er_piso_B
0.41098102142595755,0.41098102142595755,0.41098102142595755,bano_hombres_3er_piso_B
0.4024309208945528,0.4024309208945528,0.4024309208945528,bano_hombres_3er_piso_B
0.4164690802676971,0.4164690802676971,0.4164690802676971,bano_hombres_3er_piso_B
0.34701774071198377,0.34701774071198377,0.34701774071198377,bano_hombres_3er_piso_B
0.4129870541633667,0.4129870541633667,0.4129870541633667,bano_hombres_3er_piso_B
0.3230412745491358,0.3230412745491358,0.3230412745491358,bano_hombres_3er_piso_B
0.2809132280957668,0.2809132280957668,0.2809132280957668,bano_hombres_3er_piso_B
0.36957480542804233,0.36957480542804233,0.36957480542804233,bano_hombres_3er_piso_B
0.11276367889519845,0.11276367889519845,0.11276367889519845,bano_hombres_3er_piso_B
0.3036692977654289,0.3036692977654289,0.3036692977654289,bano_hombres_3er_piso_B
0.4170704444583681,0.4170704444583681,0.4170704444583681,bano_hombres_3er_piso_B
0.3237503572550344,0.3237503572550344,0.3237503572550344,bano_hombres_3er_piso_B
0.3567645232532896,0.3567645232532896,0.3567645232532896,bano_hombres_3er_piso_B
0.32216932343109983,0.32216932343109983,0.32216932343109983,bano_hombres_3er_piso_B
0.3538844668770341,0.3538844668770341,0.3538844668770341,bano_hombres_3er_piso_B
0.1668837496060275,0.1668837496060275,0.1668837496060275,bano_hombres_3er_piso_B
0.3558742090885084,0.3558742090885084,0.3558742090885084,bano_hombres_3er_piso_B
0.3568828377721484,0.3568828377721484,0.3568828377721484,bano_hombres_3er_piso_B
0.35595427855652584,0.35595427855652584,0.35595427855652584,bano_hombres_3er_piso_B
0.41270125363813276,0.41270125363813276,0.41270125363813276,bano_hombres_3er_piso_B
0.28426344289631833,0.28426344289631833,0.28426344289631833,bano_hombres_3er_piso_B
0.30697800867682684,0.30697800867682684,0.30697800867682684,bano_hombres_3er_piso_B
0.39064512730381906,0.39064512730381906,0.39064512730381906,bano_hombres_3er_piso_B
0.23243146122140365,0.23243146122140365,0.23243146122140365,bano_hombres_3er_piso_B
0.39547089886737097,0.39547089886737097,0.39547089886737097,bano_hombres_3er_piso_B
0.39721805371596536,0.39721805371596536,0.39721805371596536,bano_hombres_3er_piso_B
